"time [h]"	"axial strain[%]"	"radial strain[%]"	"diff. stress[MPa]"	"eff. mean stress[MPa]"	"mean u[MPa]"
3.09	0.11	-0.05	3.27	9.56	5.03
3.10	0.11	-0.05	3.27	9.56	5.03
3.11	0.11	-0.05	3.28	9.56	5.03
3.11	0.11	-0.05	3.28	9.56	5.04
3.12	0.11	-0.05	3.28	9.56	5.03
3.12	0.11	-0.05	3.29	9.56	5.04
3.13	0.11	-0.05	3.29	9.56	5.04
3.13	0.11	-0.05	3.30	9.56	5.04
3.14	0.11	-0.05	3.30	9.56	5.04
3.14	0.11	-0.05	3.30	9.56	5.04
3.15	0.11	-0.05	3.31	9.56	5.05
3.16	0.11	-0.05	3.32	9.56	5.04
3.16	0.11	-0.05	3.32	9.56	5.05
3.17	0.11	-0.05	3.32	9.56	5.05
3.17	0.11	-0.05	3.32	9.55	5.06
3.18	0.11	-0.05	3.33	9.55	5.06
3.18	0.11	-0.05	3.32	9.55	5.06
3.19	0.11	-0.05	3.34	9.55	5.06
3.19	0.11	-0.05	3.34	9.54	5.07
3.20	0.11	-0.05	3.34	9.54	5.07
3.21	0.11	-0.05	3.35	9.54	5.07
3.21	0.11	-0.05	3.36	9.55	5.07
3.22	0.11	-0.05	3.36	9.55	5.07
3.22	0.11	-0.05	3.36	9.55	5.07
3.23	0.11	-0.05	3.37	9.55	5.07
3.23	0.11	-0.05	3.37	9.54	5.08
3.24	0.11	-0.05	3.37	9.53	5.09
3.24	0.12	-0.05	3.37	9.53	5.09
3.25	0.12	-0.05	3.37	9.53	5.10
3.26	0.12	-0.05	3.39	9.54	5.09
3.26	0.12	-0.05	3.39	9.53	5.10
3.27	0.12	-0.05	3.39	9.53	5.10
3.27	0.12	-0.05	3.40	9.53	5.10
3.28	0.12	-0.05	3.40	9.53	5.10
3.28	0.12	-0.05	3.40	9.53	5.11
3.29	0.12	-0.05	3.41	9.53	5.11
3.29	0.12	-0.05	3.41	9.53	5.11
3.30	0.12	-0.05	3.42	9.53	5.11
3.31	0.12	-0.05	3.42	9.53	5.11
3.31	0.12	-0.05	3.43	9.53	5.11
3.32	0.12	-0.05	3.42	9.52	5.12
3.32	0.12	-0.05	3.43	9.52	5.12
3.33	0.12	-0.05	3.44	9.52	5.13
3.33	0.12	-0.05	3.44	9.52	5.13
3.34	0.12	-0.05	3.44	9.52	5.13
3.34	0.12	-0.05	3.45	9.52	5.13
3.35	0.12	-0.05	3.45	9.52	5.13
3.36	0.12	-0.05	3.45	9.51	5.14
3.36	0.12	-0.05	3.45	9.51	5.14
3.37	0.12	-0.05	3.45	9.51	5.14
3.37	0.12	-0.05	3.47	9.52	5.14
3.38	0.12	-0.05	3.47	9.51	5.15
3.38	0.12	-0.05	3.48	9.52	5.14
3.39	0.12	-0.05	3.48	9.51	5.15
3.39	0.12	-0.05	3.47	9.50	5.15
3.40	0.12	-0.05	3.50	9.51	5.15
3.41	0.12	-0.05	3.48	9.51	5.15
3.41	0.12	-0.05	3.49	9.51	5.16
3.42	0.12	-0.05	3.49	9.51	5.16
3.42	0.12	-0.05	3.50	9.50	5.17
3.43	0.12	-0.05	3.51	9.51	5.16
3.43	0.12	-0.05	3.50	9.50	5.17
3.44	0.12	-0.05	3.52	9.50	5.17
3.44	0.12	-0.05	3.51	9.50	5.17
3.45	0.12	-0.05	3.51	9.50	5.17
3.46	0.12	-0.05	3.52	9.50	5.18
3.46	0.12	-0.05	3.53	9.50	5.18
3.47	0.12	-0.06	3.54	9.49	5.19
3.47	0.12	-0.06	3.54	9.49	5.19
3.48	0.12	-0.06	3.54	9.50	5.18
3.48	0.12	-0.06	3.54	9.49	5.19
3.49	0.12	-0.06	3.55	9.49	5.19
3.49	0.12	-0.06	3.55	9.48	5.20
3.50	0.12	-0.06	3.56	9.48	5.20
3.51	0.12	-0.06	3.57	9.48	5.21
3.51	0.12	-0.06	3.56	9.48	5.21
3.52	0.12	-0.06	3.57	9.48	5.21
3.52	0.12	-0.06	3.57	9.49	5.20
3.53	0.13	-0.06	3.58	9.50	5.19
3.53	0.13	-0.06	3.58	9.49	5.20
3.54	0.13	-0.06	3.58	9.48	5.21
3.54	0.13	-0.06	3.59	9.48	5.21
3.55	0.13	-0.06	3.59	9.48	5.22
3.56	0.13	-0.06	3.60	9.48	5.22
3.56	0.13	-0.06	3.59	9.47	5.22
3.57	0.13	-0.06	3.59	9.48	5.22
3.57	0.13	-0.06	3.60	9.48	5.22
3.58	0.13	-0.06	3.60	9.48	5.23
3.58	0.13	-0.06	3.61	9.47	5.23
3.59	0.13	-0.06	3.62	9.47	5.23
3.59	0.13	-0.06	3.62	9.47	5.24
3.60	0.13	-0.06	3.63	9.47	5.24
3.61	0.13	-0.06	3.63	9.47	5.24
3.61	0.13	-0.06	3.63	9.47	5.24
3.62	0.13	-0.06	3.64	9.47	5.25
3.62	0.13	-0.06	3.64	9.46	5.25
3.63	0.13	-0.06	3.64	9.46	5.25
3.63	0.13	-0.06	3.65	9.46	5.25
3.64	0.13	-0.06	3.65	9.47	5.25
3.64	0.13	-0.06	3.65	9.46	5.26
3.65	0.13	-0.06	3.66	9.46	5.26
3.66	0.13	-0.06	3.66	9.46	5.26
3.66	0.13	-0.06	3.67	9.46	5.26
3.67	0.13	-0.06	3.67	9.46	5.27
3.67	0.13	-0.06	3.66	9.46	5.26
3.68	0.13	-0.06	3.67	9.46	5.27
3.68	0.13	-0.06	3.68	9.46	5.27
3.69	0.13	-0.06	3.68	9.45	5.27
3.69	0.13	-0.06	3.69	9.46	5.27
3.70	0.13	-0.06	3.69	9.45	5.28
3.71	0.13	-0.06	3.69	9.45	5.28
3.71	0.13	-0.06	3.70	9.46	5.28
3.72	0.13	-0.06	3.70	9.45	5.28
3.72	0.13	-0.06	3.71	9.46	5.28
3.73	0.13	-0.06	3.71	9.46	5.28
3.73	0.13	-0.06	3.71	9.46	5.28
3.74	0.13	-0.06	3.72	9.46	5.28
3.74	0.13	-0.06	3.71	9.46	5.28
3.75	0.13	-0.06	3.73	9.46	5.28
3.76	0.13	-0.06	3.72	9.46	5.28
3.76	0.13	-0.06	3.73	9.47	5.28
3.77	0.13	-0.06	3.73	9.46	5.28
3.77	0.13	-0.06	3.73	9.46	5.29
3.78	0.13	-0.06	3.74	9.45	5.30
3.78	0.13	-0.06	3.75	9.45	5.30
3.79	0.13	-0.06	3.75	9.45	5.30
3.79	0.13	-0.06	3.75	9.44	5.31
3.80	0.13	-0.06	3.75	9.45	5.30
3.81	0.14	-0.06	3.75	9.45	5.30
3.81	0.14	-0.06	3.76	9.45	5.31
3.82	0.14	-0.06	3.76	9.44	5.31
3.82	0.14	-0.06	3.77	9.44	5.31
3.83	0.14	-0.06	3.78	9.45	5.31
3.83	0.14	-0.06	3.77	9.44	5.31
3.84	0.14	-0.06	3.78	9.44	5.32
3.84	0.14	-0.06	3.78	9.43	5.33
3.85	0.14	-0.06	3.79	9.43	5.34
3.86	0.14	-0.06	3.79	9.42	5.34
3.86	0.14	-0.06	3.80	9.42	5.35
3.87	0.14	-0.06	3.80	9.42	5.34
3.87	0.14	-0.06	3.79	9.43	5.33
3.88	0.14	-0.06	3.80	9.44	5.33
3.88	0.14	-0.06	3.81	9.44	5.33
3.89	0.14	-0.06	3.81	9.45	5.33
3.89	0.14	-0.06	3.81	9.44	5.33
3.90	0.14	-0.06	3.82	9.43	5.35
3.91	0.14	-0.06	3.82	9.43	5.35
3.91	0.14	-0.06	3.83	9.42	5.35
3.92	0.14	-0.06	3.83	9.43	5.35
3.92	0.14	-0.06	3.83	9.43	5.35
3.93	0.14	-0.06	3.83	9.43	5.35
3.93	0.14	-0.06	3.85	9.42	5.36
3.94	0.14	-0.06	3.84	9.42	5.36
3.94	0.14	-0.06	3.85	9.42	5.37
3.95	0.14	-0.06	3.86	9.41	5.38
3.96	0.14	-0.06	3.86	9.41	5.38
3.96	0.14	-0.06	3.86	9.40	5.39
3.97	0.14	-0.06	3.86	9.41	5.38
3.97	0.14	-0.06	3.87	9.41	5.38
3.98	0.14	-0.06	3.86	9.41	5.38
3.98	0.14	-0.06	3.88	9.41	5.39
3.99	0.14	-0.06	3.87	9.40	5.39
3.99	0.14	-0.06	3.88	9.41	5.38
4.00	0.14	-0.06	3.88	9.39	5.40
4.01	0.14	-0.06	3.89	9.38	5.41
4.01	0.14	-0.06	3.89	9.39	5.41
4.02	0.14	-0.06	3.89	9.37	5.42
4.02	0.14	-0.06	3.90	9.37	5.43
4.03	0.14	-0.06	3.91	9.36	5.44
4.03	0.14	-0.06	3.91	9.36	5.44
4.04	0.14	-0.06	3.91	9.37	5.43
4.04	0.14	-0.06	3.92	9.38	5.43
4.05	0.14	-0.06	3.91	9.39	5.42
4.06	0.14	-0.06	3.92	9.39	5.42
4.06	0.14	-0.06	3.92	9.39	5.42
4.07	0.14	-0.06	3.93	9.39	5.42
4.07	0.14	-0.06	3.93	9.38	5.43
4.08	0.14	-0.06	3.93	9.38	5.43
4.08	0.14	-0.06	3.94	9.38	5.44
4.09	0.15	-0.06	3.94	9.38	5.43
4.09	0.15	-0.06	3.95	9.39	5.43
4.10	0.15	-0.07	3.95	9.38	5.44
4.11	0.15	-0.07	3.95	9.38	5.44
4.11	0.15	-0.07	3.95	9.38	5.44
4.12	0.15	-0.07	3.96	9.37	5.45
4.12	0.15	-0.07	3.96	9.37	5.45
4.13	0.15	-0.07	3.97	9.36	5.46
4.13	0.15	-0.07	3.97	9.36	5.46
4.14	0.15	-0.07	3.97	9.36	5.46
4.14	0.15	-0.07	3.97	9.36	5.46
4.15	0.15	-0.07	3.98	9.36	5.46
4.16	0.15	-0.07	3.98	9.36	5.46
4.16	0.15	-0.07	3.99	9.37	5.46
4.17	0.15	-0.07	3.99	9.37	5.46
4.17	0.15	-0.07	4.00	9.38	5.46
4.18	0.15	-0.07	4.00	9.37	5.47
4.18	0.15	-0.07	4.00	9.35	5.48
4.19	0.15	-0.07	4.01	9.36	5.48
4.19	0.15	-0.07	4.01	9.36	5.48
4.20	0.15	-0.07	4.00	9.36	5.47
4.21	0.15	-0.07	4.02	9.38	5.46
4.21	0.15	-0.07	4.01	9.37	5.47
4.22	0.15	-0.07	4.02	9.36	5.48
4.22	0.15	-0.07	4.03	9.35	5.50
4.23	0.15	-0.07	4.03	9.35	5.49
4.23	0.15	-0.07	4.03	9.35	5.50
4.24	0.15	-0.07	4.04	9.36	5.49
4.24	0.15	-0.07	4.05	9.36	5.49
4.25	0.15	-0.07	4.05	9.36	5.49
4.26	0.15	-0.07	4.05	9.35	5.50
4.26	0.15	-0.07	4.05	9.35	5.50
4.27	0.15	-0.07	4.05	9.35	5.50
4.27	0.15	-0.07	4.06	9.34	5.51
4.28	0.15	-0.07	4.05	9.33	5.52
4.28	0.15	-0.07	4.07	9.33	5.53
4.29	0.15	-0.07	4.07	9.33	5.53
4.29	0.15	-0.07	4.07	9.33	5.52
4.30	0.15	-0.07	4.07	9.35	5.51
4.31	0.15	-0.07	4.07	9.35	5.51
4.31	0.15	-0.07	4.08	9.35	5.51
4.32	0.15	-0.07	4.08	9.34	5.52
4.32	0.15	-0.07	4.08	9.35	5.51
4.33	0.15	-0.07	4.09	9.35	5.52
4.33	0.15	-0.07	4.09	9.33	5.53
4.34	0.15	-0.07	4.10	9.34	5.53
4.34	0.15	-0.07	4.10	9.33	5.54
4.35	0.15	-0.07	4.11	9.34	5.53
4.36	0.15	-0.07	4.10	9.33	5.54
4.36	0.15	-0.07	4.10	9.33	5.54
4.37	0.15	-0.07	4.11	9.33	5.54
4.37	0.16	-0.07	4.12	9.33	5.54
4.38	0.16	-0.07	4.12	9.34	5.54
4.38	0.16	-0.07	4.12	9.33	5.54
4.39	0.16	-0.07	4.13	9.33	5.54
4.39	0.16	-0.07	4.13	9.33	5.55
4.40	0.16	-0.07	4.14	9.32	5.56
4.41	0.16	-0.07	4.14	9.32	5.56
4.41	0.16	-0.07	4.15	9.32	5.56
4.42	0.16	-0.07	4.14	9.32	5.57
4.42	0.16	-0.07	4.15	9.32	5.56
4.43	0.16	-0.07	4.15	9.32	5.56
4.43	0.16	-0.07	4.15	9.32	5.56
4.44	0.16	-0.07	4.16	9.33	5.56
4.44	0.16	-0.07	4.16	9.32	5.57
4.45	0.16	-0.07	4.17	9.33	5.56
4.46	0.16	-0.07	4.17	9.32	5.57
4.46	0.16	-0.07	4.17	9.32	5.57
4.47	0.16	-0.07	4.18	9.32	5.58
4.47	0.16	-0.07	4.18	9.32	5.58
4.48	0.16	-0.07	4.18	9.31	5.58
4.48	0.16	-0.07	4.19	9.31	5.58
4.49	0.16	-0.07	4.18	9.31	5.59
4.49	0.16	-0.07	4.19	9.31	5.58
4.50	0.16	-0.07	4.20	9.31	5.59
4.51	0.16	-0.07	4.20	9.31	5.59
4.51	0.16	-0.07	4.20	9.31	5.59
4.52	0.16	-0.07	4.20	9.32	5.59
4.52	0.16	-0.07	4.21	9.31	5.59
4.53	0.16	-0.07	4.21	9.31	5.59
4.53	0.16	-0.07	4.21	9.30	5.60
4.54	0.16	-0.07	4.22	9.31	5.60
4.54	0.16	-0.07	4.23	9.30	5.61
4.55	0.16	-0.07	4.23	9.31	5.60
4.56	0.16	-0.07	4.23	9.30	5.61
4.56	0.16	-0.07	4.23	9.30	5.61
4.57	0.16	-0.07	4.24	9.30	5.61
4.57	0.16	-0.07	4.23	9.30	5.61
4.58	0.16	-0.07	4.24	9.29	5.62
4.58	0.16	-0.07	4.25	9.29	5.62
4.59	0.16	-0.07	4.25	9.29	5.62
4.59	0.16	-0.07	4.25	9.30	5.62
4.60	0.16	-0.07	4.26	9.30	5.62
4.61	0.16	-0.07	4.26	9.29	5.63
4.61	0.16	-0.07	4.26	9.29	5.63
4.62	0.16	-0.07	4.27	9.29	5.63
4.62	0.16	-0.07	4.27	9.30	5.63
4.63	0.16	-0.07	4.27	9.30	5.63
4.63	0.16	-0.07	4.27	9.30	5.63
4.64	0.16	-0.07	4.28	9.29	5.63
4.64	0.16	-0.07	4.28	9.29	5.64
4.65	0.16	-0.07	4.28	9.29	5.64
4.66	0.17	-0.07	4.29	9.29	5.64
4.66	0.17	-0.07	4.28	9.28	5.64
4.67	0.17	-0.07	4.29	9.28	5.65
4.67	0.17	-0.07	4.29	9.28	5.65
4.68	0.17	-0.07	4.31	9.28	5.65
4.68	0.17	-0.07	4.31	9.29	5.65
4.69	0.17	-0.07	4.31	9.28	5.65
4.69	0.17	-0.07	4.30	9.28	5.65
4.70	0.17	-0.07	4.32	9.28	5.66
4.71	0.17	-0.07	4.32	9.28	5.66
4.71	0.17	-0.07	4.31	9.27	5.66
4.72	0.17	-0.07	4.33	9.28	5.66
4.72	0.17	-0.07	4.33	9.28	5.66
4.73	0.17	-0.08	4.33	9.28	5.66
4.73	0.17	-0.08	4.33	9.28	5.66
4.74	0.17	-0.08	4.34	9.28	5.67
4.74	0.17	-0.08	4.35	9.28	5.67
4.75	0.17	-0.08	4.35	9.27	5.68
4.76	0.17	-0.08	4.35	9.27	5.68
4.76	0.17	-0.08	4.35	9.27	5.68
4.77	0.17	-0.08	4.35	9.27	5.68
4.77	0.17	-0.08	4.36	9.27	5.69
4.78	0.17	-0.08	4.36	9.27	5.69
4.78	0.17	-0.08	4.37	9.27	5.69
4.79	0.17	-0.08	4.36	9.26	5.69
4.79	0.17	-0.08	4.36	9.26	5.69
4.80	0.17	-0.08	4.37	9.26	5.70
4.81	0.17	-0.08	4.38	9.26	5.70
4.81	0.17	-0.08	4.38	9.27	5.69
4.82	0.17	-0.08	4.38	9.27	5.69
4.82	0.17	-0.08	4.39	9.27	5.69
4.83	0.17	-0.08	4.39	9.27	5.69
4.83	0.17	-0.08	4.39	9.27	5.69
4.84	0.17	-0.08	4.40	9.27	5.70
4.84	0.17	-0.08	4.40	9.27	5.70
4.85	0.17	-0.08	4.40	9.26	5.71
4.86	0.17	-0.08	4.40	9.26	5.70
4.86	0.17	-0.08	4.41	9.26	5.72
4.87	0.17	-0.08	4.41	9.26	5.71
4.87	0.17	-0.08	4.42	9.25	5.72
4.88	0.17	-0.08	4.43	9.25	5.72
4.88	0.17	-0.08	4.43	9.25	5.72
4.89	0.17	-0.08	4.42	9.25	5.72
4.89	0.17	-0.08	4.43	9.25	5.73
4.90	0.17	-0.08	4.43	9.25	5.73
4.91	0.17	-0.08	4.43	9.24	5.73
4.91	0.17	-0.08	4.44	9.25	5.73
4.92	0.17	-0.08	4.44	9.25	5.73
4.92	0.17	-0.08	4.45	9.25	5.73
4.93	0.17	-0.08	4.45	9.25	5.73
4.93	0.18	-0.08	4.45	9.25	5.74
4.94	0.18	-0.08	4.46	9.25	5.74
4.94	0.18	-0.08	4.46	9.25	5.74
4.95	0.18	-0.08	4.45	9.25	5.74
4.96	0.18	-0.08	4.47	9.24	5.75
4.96	0.18	-0.08	4.46	9.24	5.75
4.97	0.18	-0.08	4.47	9.24	5.75
4.97	0.18	-0.08	4.48	9.24	5.75
4.98	0.18	-0.08	4.47	9.24	5.75
4.98	0.18	-0.08	4.48	9.24	5.75
4.99	0.18	-0.08	4.49	9.24	5.76
4.99	0.18	-0.08	4.48	9.24	5.76
5.00	0.18	-0.08	4.49	9.23	5.77
5.01	0.18	-0.08	4.49	9.23	5.76
5.01	0.18	-0.08	4.49	9.23	5.77
5.02	0.18	-0.08	4.50	9.23	5.77
5.02	0.18	-0.08	4.51	9.22	5.78
5.03	0.18	-0.08	4.51	9.23	5.77
5.03	0.18	-0.08	4.51	9.24	5.76
5.04	0.18	-0.08	4.52	9.24	5.77
5.04	0.18	-0.08	4.52	9.24	5.77
5.05	0.18	-0.08	4.52	9.23	5.78
5.06	0.18	-0.08	4.52	9.23	5.78
5.06	0.18	-0.08	4.53	9.22	5.79
5.07	0.18	-0.08	4.53	9.22	5.79
5.07	0.18	-0.08	4.52	9.22	5.79
5.08	0.18	-0.08	4.54	9.23	5.79
5.08	0.18	-0.08	4.54	9.22	5.79
5.09	0.18	-0.08	4.54	9.23	5.79
5.09	0.18	-0.08	4.55	9.22	5.80
5.10	0.18	-0.08	4.55	9.22	5.80
5.11	0.18	-0.08	4.55	9.22	5.80
5.11	0.18	-0.08	4.56	9.22	5.80
5.12	0.18	-0.08	4.56	9.22	5.80
5.12	0.18	-0.08	4.56	9.22	5.80
5.13	0.18	-0.08	4.57	9.22	5.80
5.13	0.18	-0.08	4.57	9.22	5.80
5.14	0.18	-0.08	4.57	9.21	5.81
5.14	0.18	-0.08	4.57	9.21	5.81
5.15	0.18	-0.08	4.58	9.21	5.81
5.16	0.18	-0.08	4.58	9.21	5.81
5.16	0.18	-0.08	4.58	9.21	5.82
5.17	0.18	-0.08	4.59	9.21	5.82
5.17	0.18	-0.08	4.59	9.21	5.82
5.18	0.18	-0.08	4.60	9.21	5.82
5.18	0.18	-0.08	4.60	9.20	5.83
5.19	0.18	-0.08	4.60	9.21	5.83
5.19	0.18	-0.08	4.60	9.20	5.83
5.20	0.18	-0.08	4.61	9.20	5.84
5.21	0.18	-0.08	4.60	9.20	5.84
5.21	0.18	-0.08	4.62	9.20	5.83
5.22	0.19	-0.08	4.61	9.20	5.84
5.22	0.19	-0.08	4.62	9.21	5.83
5.23	0.19	-0.08	4.63	9.20	5.84
5.23	0.19	-0.08	4.62	9.20	5.84
5.24	0.19	-0.08	4.63	9.20	5.84
5.24	0.19	-0.08	4.63	9.20	5.84
5.25	0.19	-0.08	4.64	9.20	5.85
5.26	0.19	-0.08	4.63	9.20	5.85
5.26	0.19	-0.08	4.64	9.20	5.85
5.27	0.19	-0.08	4.65	9.20	5.85
5.27	0.19	-0.08	4.65	9.20	5.85
5.28	0.19	-0.08	4.66	9.20	5.85
5.28	0.19	-0.08	4.66	9.20	5.86
5.29	0.19	-0.08	4.66	9.19	5.86
5.29	0.19	-0.08	4.66	9.19	5.86
5.30	0.19	-0.08	4.67	9.19	5.87
5.31	0.19	-0.08	4.67	9.20	5.86
5.31	0.19	-0.08	4.68	9.19	5.87
5.32	0.19	-0.08	4.68	9.19	5.87
5.32	0.19	-0.08	4.68	9.19	5.87
5.33	0.19	-0.08	4.68	9.18	5.88
5.33	0.19	-0.08	4.69	9.19	5.88
5.34	0.19	-0.08	4.68	9.18	5.88
5.34	0.19	-0.09	4.70	9.18	5.88
5.35	0.19	-0.09	4.70	9.18	5.89
5.36	0.19	-0.09	4.70	9.17	5.90
5.36	0.19	-0.09	4.70	9.16	5.91
5.37	0.19	-0.09	4.71	9.17	5.90
5.37	0.19	-0.09	4.71	9.18	5.89
5.38	0.19	-0.09	4.72	9.19	5.88
5.38	0.19	-0.09	4.71	9.20	5.87
5.39	0.19	-0.09	4.71	9.19	5.88
5.39	0.19	-0.09	4.71	9.18	5.89
5.40	0.19	-0.09	4.72	9.17	5.91
5.41	0.19	-0.09	4.73	9.16	5.91
5.41	0.19	-0.09	4.73	9.17	5.91
5.42	0.19	-0.09	4.73	9.17	5.90
5.42	0.19	-0.09	4.74	9.18	5.90
5.43	0.19	-0.09	4.74	9.18	5.90
5.43	0.19	-0.09	4.74	9.18	5.90
5.44	0.19	-0.09	4.75	9.18	5.91
5.44	0.19	-0.09	4.75	9.17	5.91
5.45	0.19	-0.09	4.75	9.17	5.91
5.46	0.19	-0.09	4.76	9.16	5.92
5.46	0.19	-0.09	4.76	9.17	5.92
5.47	0.19	-0.09	4.75	9.16	5.92
5.47	0.19	-0.09	4.76	9.17	5.92
5.48	0.19	-0.09	4.76	9.17	5.92
5.48	0.19	-0.09	4.77	9.17	5.92
5.49	0.19	-0.09	4.77	9.17	5.92
5.49	0.19	-0.09	4.77	9.17	5.92
5.50	0.20	-0.09	4.78	9.17	5.93
5.51	0.20	-0.09	4.79	9.15	5.94
5.51	0.20	-0.09	4.79	9.16	5.94
5.52	0.20	-0.09	4.79	9.16	5.94
5.52	0.20	-0.09	4.80	9.16	5.93
5.53	0.20	-0.09	4.80	9.17	5.93
5.53	0.20	-0.09	4.79	9.16	5.93
5.54	0.20	-0.09	4.80	9.15	5.95
5.54	0.20	-0.09	4.81	9.16	5.95
5.55	0.20	-0.09	4.81	9.15	5.95
5.56	0.20	-0.09	4.81	9.15	5.95
5.56	0.20	-0.09	4.82	9.15	5.96
5.57	0.20	-0.09	4.81	9.15	5.96
5.57	0.20	-0.09	4.82	9.14	5.96
5.58	0.20	-0.09	4.83	9.15	5.96
5.58	0.20	-0.09	4.82	9.15	5.96
5.59	0.20	-0.09	4.83	9.14	5.97
5.59	0.20	-0.09	4.84	9.14	5.97
5.60	0.20	-0.09	4.84	9.14	5.98
5.61	0.20	-0.09	4.84	9.14	5.97
5.61	0.20	-0.09	4.84	9.15	5.97
5.62	0.20	-0.09	4.85	9.15	5.96
5.62	0.20	-0.09	4.85	9.16	5.96
5.63	0.20	-0.09	4.85	9.15	5.97
5.63	0.20	-0.09	4.85	9.14	5.97
5.64	0.20	-0.09	4.86	9.15	5.97
5.64	0.20	-0.09	4.86	9.14	5.98
5.65	0.20	-0.09	4.85	9.14	5.98
5.66	0.20	-0.09	4.86	9.14	5.98
5.66	0.20	-0.09	4.87	9.15	5.98
5.67	0.20	-0.09	4.87	9.14	5.98
5.67	0.20	-0.09	4.88	9.14	5.98
5.68	0.20	-0.09	4.88	9.13	5.99
5.68	0.20	-0.09	4.88	9.14	5.99
5.69	0.20	-0.09	4.89	9.13	5.99
5.69	0.20	-0.09	4.89	9.14	5.99
5.70	0.20	-0.09	4.89	9.13	6.00
5.71	0.20	-0.09	4.89	9.13	6.00
5.71	0.20	-0.09	4.90	9.13	6.00
5.72	0.20	-0.09	4.90	9.13	6.01
5.72	0.20	-0.09	4.90	9.12	6.01
5.73	0.20	-0.09	4.91	9.13	6.01
5.73	0.20	-0.09	4.90	9.13	6.01
5.74	0.20	-0.09	4.91	9.12	6.01
5.74	0.20	-0.09	4.91	9.13	6.01
5.75	0.20	-0.09	4.91	9.13	6.01
5.76	0.20	-0.09	4.92	9.13	6.01
5.76	0.20	-0.09	4.91	9.12	6.02
5.77	0.20	-0.09	4.93	9.13	6.02
5.77	0.20	-0.09	4.93	9.12	6.02
5.78	0.20	-0.09	4.93	9.13	6.02
5.78	0.21	-0.09	4.93	9.12	6.03
5.79	0.21	-0.09	4.94	9.13	6.02
5.79	0.21	-0.09	4.94	9.12	6.03
5.80	0.21	-0.09	4.95	9.12	6.03
5.81	0.21	-0.09	4.95	9.12	6.03
5.81	0.21	-0.09	4.95	9.12	6.03
5.82	0.21	-0.09	4.96	9.12	6.04
5.82	0.21	-0.09	4.96	9.11	6.04
5.83	0.21	-0.09	4.96	9.11	6.04
5.83	0.21	-0.09	4.96	9.12	6.04
5.84	0.21	-0.09	4.97	9.11	6.05
5.84	0.21	-0.09	4.97	9.11	6.05
5.85	0.21	-0.09	4.97	9.11	6.05
5.86	0.21	-0.09	4.98	9.12	6.04
5.86	0.21	-0.09	4.98	9.11	6.04
5.87	0.21	-0.09	4.98	9.11	6.05
5.87	0.21	-0.09	4.99	9.11	6.05
5.88	0.21	-0.09	4.98	9.10	6.06
5.88	0.21	-0.09	4.99	9.10	6.06
5.89	0.21	-0.09	4.99	9.09	6.07
5.89	0.21	-0.09	5.00	9.09	6.07
5.90	0.21	-0.09	5.00	9.10	6.07
5.91	0.21	-0.09	5.00	9.10	6.06
5.91	0.21	-0.09	5.00	9.11	6.06
5.92	0.21	-0.09	5.01	9.11	6.06
5.92	0.21	-0.09	5.01	9.11	6.06
5.93	0.21	-0.09	5.01	9.11	6.06
5.93	0.21	-0.09	5.02	9.10	6.08
5.94	0.21	-0.09	5.02	9.08	6.09
5.94	0.21	-0.09	5.02	9.09	6.08
5.95	0.21	-0.10	5.03	9.10	6.08
5.96	0.21	-0.10	5.03	9.10	6.07
5.96	0.21	-0.10	5.04	9.11	6.07
5.97	0.21	-0.10	5.04	9.11	6.07
5.97	0.21	-0.10	5.04	9.10	6.08
5.98	0.21	-0.10	5.04	9.10	6.08
5.98	0.21	-0.10	5.05	9.10	6.08
5.99	0.21	-0.10	5.04	9.10	6.08
5.99	0.21	-0.10	5.05	9.11	6.08
6.00	0.21	-0.10	5.06	9.11	6.08
6.01	0.21	-0.10	5.05	9.11	6.08
6.01	0.21	-0.10	5.06	9.11	6.07
6.02	0.21	-0.10	5.06	9.10	6.08
6.02	0.21	-0.10	5.06	9.11	6.08
6.03	0.21	-0.10	5.07	9.10	6.09
6.03	0.21	-0.10	5.07	9.10	6.09
6.04	0.21	-0.10	5.07	9.10	6.09
6.04	0.21	-0.10	5.08	9.10	6.09
6.05	0.21	-0.10	5.08	9.10	6.09
6.06	0.21	-0.10	5.08	9.10	6.10
6.06	0.22	-0.10	5.09	9.10	6.10
6.07	0.22	-0.10	5.09	9.09	6.10
6.07	0.22	-0.10	5.09	9.10	6.10
6.08	0.22	-0.10	5.09	9.10	6.10
6.08	0.22	-0.10	5.09	9.09	6.10
6.09	0.22	-0.10	5.10	9.09	6.11
6.09	0.22	-0.10	5.10	9.09	6.11
6.10	0.22	-0.10	5.10	9.09	6.11
6.11	0.22	-0.10	5.11	9.09	6.12
6.11	0.22	-0.10	5.11	9.09	6.11
6.12	0.22	-0.10	5.12	9.09	6.12
6.12	0.22	-0.10	5.11	9.09	6.12
6.13	0.22	-0.10	5.12	9.08	6.12
6.13	0.22	-0.10	5.12	9.08	6.13
6.14	0.22	-0.10	5.12	9.07	6.13
6.14	0.22	-0.10	5.13	9.08	6.13
6.15	0.22	-0.10	5.13	9.07	6.14
6.16	0.22	-0.10	5.13	9.07	6.14
6.16	0.22	-0.10	5.13	9.07	6.14
6.17	0.22	-0.10	5.14	9.07	6.14
6.17	0.22	-0.10	5.14	9.07	6.15
6.18	0.22	-0.10	5.15	9.07	6.15
6.18	0.22	-0.10	5.15	9.06	6.15
